barcode,collAbbreviation,collNo_Text,collector_Text,collrTeam_Text,country,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Continent,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LongDirL,LatDecL,LatDirL,SpecimenImageURL
2471,null,5796,G. R. Cooley,R.J. Eaton,USA,Sumter Co.,Iridaceae,Sisyrinchium,null,null,87595,null,null,null,TRUE,618,null,angustifolium,Mill.,null,North America,3/25/1958,"Along FL 48, near Withlacoochee River.",1990,Dry shoulder of road.,Flower,null,null,null,null,"Petals blue, pale beneath.",null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/2471.jpg
14151,null,5796,G. R. Cooley,R.J. Eaton,USA,Sumter Co.,Iridaceae,Sisyrinchium,null,null,87379,null,null,null,TRUE,618,null,angustifolium,Mill.,null,North America,3/25/1958,FL 28 to Bushnell beyond the Withlacoochee River.,1989,Shoulder of highway.,Flower,null,null,null,null,"Petals blue, pale below.",null,null,null,null,FALSE,null,-82.112863,W,28.664992,N,https://cdn.plantatlas.org/img/specimens/USF/14151.jpg
253253,null,2721,J. M. Kunzer,,USA,Polk Co.,Iridaceae,Sisyrinchium,null,null,87418,null,null,null,TRUE,618,null,angustifolium,Mill.,null,North America,2/19/2009,"Ca. 2.5 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of junction FL 471 and US 98.",null,Dry bank of channelized Creek.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,W,28.29416667,N,https://cdn.plantatlas.org/img/specimens/USF/253253.jpg
55422,null,25931,O. K. Lakela,"R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Iridaceae,Sisyrinchium,null,null,87562,null,null,null,TRUE,618,null,angustifolium,Mill.,null,North America,5/6/1963,"Withlacoochee River, E of Pineola.",Dec-80,Terrace margins; limestone formations; remnants of ancient fern grottoes and associations of notably large trees.,Fertile,null,null,null,null,Few.,null,null,null,null,FALSE,null,-82.272868,W,28.688879,N,https://cdn.plantatlas.org/img/specimens/USF/55422.jpg
185044,null,10369,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",USA,Sumter Co.,Iridaceae,Sisyrinchium,null,null,87711,null,null,null,TRUE,2499,null,nashii,E. P. Bicknell,null,North America,4/2/1985,"Along dirt road 1 mi. NE of FL 48, ca. 1 mi. E of Withlacoochee River; 3 mi. NW of Wahoo. T20S, R21E, Sec. 20, SE¼ of SE¼.",null,null,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/185044.jpg
55431,null,26048,O. K. Lakela,"R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Iridaceae,Sisyrinchium,null,null,87766,null,null,null,TRUE,2499,null,nashii,E. P. Bicknell,null,North America,6/3/1963,"Withlacoochee River, E of Pineola.",Dec-80,Shallow soil of crevices of limestones; remnants of ancient fern grottoes and associations of notably large trees; limestone formations.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.272868,W,28.688879,N,https://cdn.plantatlas.org/img/specimens/USF/55431.jpg
104836,null,1832,P. Genelle,G. Fleming,USA,Sumter Co.,Iridaceae,Sisyrinchium,null,null,87822,null,null,null,TRUE,2499,null,nashii,E. P. Bicknell,null,North America,5/6/1973,Richloam section.,15-Mar-13,"Moist pinelands, open sun.",Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Park,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104836.jpg
246563,null,2336,J. M. Kunzer,,USA,Polk Co.,Iridaceae,Sisyrinchium,null,null,87837,null,null,null,TRUE,1175,null,rosulatum,E. P. Bicknell,null,North America,4/3/2008,"Ca. 1.2 km SE of FL 471 bridge over the Withlacoochee River, ca. 6 km NNE of junction FL 471 and US 98.",null,"Shallow, forested drainage basin.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04944444,W,28.3025,N,https://cdn.plantatlas.org/img/specimens/USF/246563.jpg
15832,null,6961,G. R. Cooley,"R.J. Eaton, J.D. Ray, Jr.",USA,Levy Co.,Asteraceae,Smallanthus,null,null,35030,null,null,null,TRUE,3401,null,uvedalia,L.,Mack. ex Small,North America,9/16/1959,Second island off mouth of Withlacoochee River.,Apr-00,null,Flower,Fruit,Bud,null,null,Yellow rays and disks.,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/15832.jpg
56012,null,26460,O. K. Lakela,,USA,Sumter Co.,Asteraceae,Smallanthus,null,null,35023,null,null,null,TRUE,3401,null,uvedalia,L.,Mack. ex Small,North America,9/21/1963,"Indian Field Ledges, E of Withlacoochee River off C-48.",Apr-00,"Hammock interspersed with flat limestone outcrops, with overhead of magnificent oak association; ferns frequent in understory.",Fruit,null,null,null,null,Frequent; florets gold.,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/56012.jpg
246005,null,13227,B. F. Hansen,J. Hansen,USA,Hamilton Co.,Smilacaceae,Smilax,null,null,28390,null,null,null,TRUE,3157,null,auriculata,Walter,null,North America,6/13/2008,"Along the N side of FL 6, 0.25 mi. E of the Withlacoochee River bridge, ca. 1.5 mi. W of Blue Springs.  T1N, R11E, Sec. 17, SW¼.",null,Mixed deciduous forest and weedy edges.,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/246005.jpg
253032,null,2385,J. M. Kunzer,B.F. Hansen,USA,Polk Co.,Smilacaceae,Smilax,null,null,45656,null,null,null,TRUE,3157,null,auriculata,Walter,null,North America,4/15/2008,"Ca. 2.6 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of the junction of FL 471 and US 98.",null,Flatwoods ecotone to hydric hammock.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/253032.jpg
289704,null,408,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",USA,Polk Co.,Smilacaceae,Smilax,null,null,155858,null,null,null,TRUE,3934,null,bona-nox,L.,null,North America,6/19/1962,Withlacoochee River.,2016,Woods.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/289704.jpg
27759,null,8002,G. R. Cooley,"A.S. Pease, O. Lakela",USA,Sumter Co.,Smilacaceae,Smilax,null,null,7740,null,null,null,TRUE,3934,null,bona-nox,L.,null,North America,4/5/1961,Withlacoochee Development Project.,null,Longleaf pine [Pinus palustris] - oak forest.,null,null,null,null,null,Straggling and climbing vines with knotty rhizomes; light green maculations on dark green leaves.,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/27759.jpg
55469,null,26053,O. K. Lakela,"R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Smilacaceae,Smilax,null,null,7729,null,null,null,TRUE,3934,null,bona-nox,L.,null,North America,6/3/1963,"Withlacoochee River, E of Pineola.",1969,Remnants of ancient fern grottoes and associations of notably large trees; limestone formations.,Immature Fruit,null,null,null,null,Strong vines.,Common,null,null,null,FALSE,null,-82.272868,W,28.688879,N,https://cdn.plantatlas.org/img/specimens/USF/55469.jpg
104760,null,1786,P. Genelle,G. Fleming,USA,Hernando Co.,Smilacaceae,Smilax,null,null,7731,null,null,null,TRUE,3934,null,bona-nox,L.,null,North America,4/22/1973,Where the Withlacoochee River enters Silver Lake.,null,Shaded area.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104760.jpg
246199,null,13239A,B. F. Hansen,J. Hansen,USA,Hamilton Co.,Smilacaceae,Smilax,null,null,28462,null,null,null,TRUE,3146,null,glauca,Walter,null,North America,6/13/2008,"Along thN side of FL 6, 0.25 mi. E of the Withlacoochee River bridge, ca. 1.5 mi. W of Blue Springs.  T1N, R11E, Sec. 17, SW¼.",null,Mixed deciduous forest and weedy edges.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/246199.jpg
247533,null,2601,J. M. Kunzer,"G. Dauphin, C. Eckert",USA,Polk Co.,Smilacaceae,Smilax,null,null,30826,null,null,null,TRUE,3146,null,glauca,Walter,null,North America,9/26/2008,"Ca. 1 km SSE of the FL 471 bridge over the Withlacoochee River, ca. 6.3 km NNE of the junction of FL 471 and US 98.",null,"In canopy, hydric hammock.",null,null,null,null,null,Vine.,null,null,null,null,FALSE,Colt Creek State Park,-82.05333333,W,28.30638889,N,https://cdn.plantatlas.org/img/specimens/USF/247533.jpg
120707,null,2145,P. Genelle,G. Fleming,USA,Pasco Co.,Smilacaceae,Smilax,null,null,7756,null,null,null,TRUE,3146,null,glauca,Walter,null,North America,6/28/1975,Forest road S of Slaughter.,null,Roadside along edge of pinelands.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.0667,W,28.4667,N,https://cdn.plantatlas.org/img/specimens/USF/120707.jpg
204252,null,240,C. vanHoek,S. Petty,USA,Sumter Co.,Smilacaceae,Smilax,null,null,7887,null,null,null,TRUE,3841,null,tamnoides,L.,null,North America,3/27/1992,"S side of Hog Island, Hog Island Recreational Area, Croom portion of the state forest, ca. 2 mi. SSE of Nobleton.  T21S, R21E, Sec. 31.",null,null,Bud,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.25,W,28.6333,N,https://cdn.plantatlas.org/img/specimens/USF/204252.jpg
35403,null,7297,G. R. Cooley,R.J. Eaton,USA,Hernando Co.,Smilacaceae,Smilax,null,null,7871,null,null,null,TRUE,3841,null,tamnoides,L.,null,North America,4/21/1960,"Istachatta, Withlacoochee River.",1981,Disturbed wood of flood banks.,Flower,null,null,null,null,Twining.,null,null,null,null,FALSE,null,-82.27759,W,28.659991,N,https://cdn.plantatlas.org/img/specimens/USF/35403.jpg
19826,null,7297,G. R. Cooley,R.J. Eaton,USA,Hernando Co.,Smilacaceae,Smilax,null,null,7872,null,null,null,TRUE,3841,null,tamnoides,L.,null,North America,4/21/1960,"Istachatta, Withlacoochee River.",1981,Disturbed wood of flood banks.,Flower,null,null,null,null,Twining.,null,null,null,null,FALSE,null,-82.27759,W,28.659991,N,https://cdn.plantatlas.org/img/specimens/USF/19826.jpg
253033,null,2382,J. M. Kunzer,B.F. Hansen,USA,Polk Co.,Smilacaceae,Smilax,null,null,45655,null,null,null,TRUE,3841,null,tamnoides,L.,null,North America,4/15/2008,"Ca. 2.6 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of the junction of FL 471 and US 98.",null,Hydric hammock.,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/253033.jpg
256068,null,7240,G. R. Cooley,"J.D. Ray, Jr.",USA,Hernando Co.,Solanaceae,Solanum,null,null,54940,null,null,null,TRUE,609,null,capsicoides,All.,null,North America,1/6/1960,Istachatta; upper floodbanks of the Withlacoochee River.,1985,null,Bud,Flower,Fruit,null,null,"Petals white; berry strong reddish-orange, Munsell hue 7.5R  5/13.",null,null,null,null,FALSE,null,-82.27759,W,28.659991,N,https://cdn.plantatlas.org/img/specimens/USF/256068.jpg
48085,null,25442,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Solanaceae,Solanum,null,null,54962,null,null,null,TRUE,609,null,capsicoides,All.,null,North America,10/21/1962,"Withlacoochee River, E of Pineola.",1985,"	Limestone formations; remnants of ancient fern grottoes and primary hammock association of notably large trees; Quercus, Ulmus, and Carya spp. over outcrops, Distichum [Taxodium distichum?] in marshy borders.",Flower,Immature Fruit,Fruit,null,null,Trailside vegetation; few noted.,null,null,null,null,FALSE,null,-82.2667,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/48085.jpg
305097,null,s.n.,T. F. Rochow,,USA,Sumter Co.,Solanaceae,Solanum,null,null,251407,null,null,null,TRUE,609,null,capsicoides,All.,null,North America,8/21/1980,"Green Swamp, near Little Withlacoochee River bridge.",Apr-23,Roadside.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/305097.jpg
209391,null,389,C. vanHoek,S. Petty,USA,Citrus Co.,Solanaceae,Solanum,null,null,8751,null,null,null,TRUE,65,null,viarum,Dunal,null,North America,2/25/1994,"Behind park ranger's home at Tillis Hill Recreation Area.  T20S, R19E, Sec. 21.",null,Sandy soil of paddock.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/209391.jpg
246528,null,2366,J. M. Kunzer,B.F. Hansen,USA,Polk Co.,Solanaceae,Solanum,null,null,28822,null,null,null,TRUE,65,null,viarum,Dunal,null,North America,4/15/2008,"Ca. 2.6 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of the junction of FL 471 and US 98.",null,Pasture edge adjacent to hydric hammock.,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/246528.jpg
247664,null,2677,J. M. Kunzer,,USA,Polk Co.,Asteraceae,Solidago,null,null,35001,scabra,Muhl. ex Willd.,Torr. & A. Gray,TRUE,3031,var.,canadensis,L.,null,North America,11/26/2008,"Ca. 2 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.2 km NNE of the junction of FL 471 and US 98.",Jan-09,Open edge of floodplain forest.,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04916667,W,28.295,N,https://cdn.plantatlas.org/img/specimens/USF/247664.jpg
120509,null,2164,G. Fleming,P. Genelle,USA,Sumter Co.,Asteraceae,Solidago,null,null,34517,chapmanii,Torr. & A. Gray,Cronq.,TRUE,2325,var.,odora,Aiton,null,North America,6/28/1975,Cabbage Head Road.,1985,Wet pinelands.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/120509.jpg
253094,null,2545,J. M. Kunzer,"G. Dauphin, C. Eckert",USA,Polk Co.,Asteraceae,Solidago,null,null,45666,chapmanii,A. Gray,Cronq.,TRUE,2325,var.,odora,Aiton,null,North America,9/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04361111,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/253094.jpg
253322,null,2675,J. M. Kunzer,,USA,Polk Co.,Asteraceae,Solidago,null,null,46230,null,null,null,TRUE,3967,null,stricta,Aiton,null,North America,11/26/2008,"Ca. 2 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.2 km NNE of the junction of FL 471 and US 98.",null,Open edge of floodplain forest.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04916667,W,28.295,N,https://cdn.plantatlas.org/img/specimens/USF/253322.jpg
255141,null,13513,B. F. Hansen,J. Hansen,USA,Hamilton Co.,Asteraceae,Solidago,null,null,52935,null,null,null,TRUE,3201,null,tortifolia,Elliott,null,North America,9/19/2008,"Along C-141 at the E side of the Withlacoochee River bridge, ca. 2 mi. N of Ellaville.  T1S, R11E, Sec. 12, NW¼ of SW¼.",null,Flatwoods roadside.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/255141.jpg
247666,null,2694,J. M. Kunzer,,USA,Polk Co.,Asteraceae,Solidago,null,null,31037,null,null,null,TRUE,3201,null,tortifolia,Elliott,null,North America,11/26/2008,"Ca. 2.6 km SSE of the FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04083333,W,28.29222222,N,https://cdn.plantatlas.org/img/specimens/USF/247666.jpg
246468,null,2329,J. M. Kunzer,"A. Bard, S. Spaulding",USA,Polk Co.,Asteraceae,Soliva,null,null,31878,null,null,null,TRUE,44,null,anthemifolia,Juss.,Sweet,North America,4/3/2008,"Ca. 4.4 km SE of the FL 471 bridge over the Withlacoochee River, ca. 4.9 km NE of the junction of FL 471 and US 98.",23-May-18,Disturbed drainage basin.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.025,W,28.28611111,N,https://cdn.plantatlas.org/img/specimens/USF/246468.jpg
303788,null,1619,C. F. Caudle,"M. L. Gilbert, M. S. Tisdale",USA,Pasco Co.,Asteraceae,Sonchus,null,null,249005,null,null,null,TRUE,1785,null,oleraceus,L.,null,North America,8/7/1962,Withlacoochee River.,2018,Woods.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/303788.jpg
246574,null,2380,J. M. Kunzer,B.F. Hansen,USA,Polk Co.,Asteraceae,Sonchus,null,null,32113,null,null,null,TRUE,1785,null,oleraceus,L.,null,North America,4/15/2008,"Ca. 2.6 km SE of the FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of the junction of Fl 471 and US 98.",null,Pasture edge adjacent to hydric hammock.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/246574.jpg
172105,null,145,N. L. Mawhinney,,USA,Citrus Co.,Plantaginaceae,Sophronanthe,null,null,248290,null,null,null,TRUE,2424,null,hispida,Benth.,Lindl.,North America,5/18/1983,"Inverness, McGregor-Smith Scout Reserve, FL 44 and Withlacoochee River.",May-22,null,Bud,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/172105.jpg
104796,null,1772,P. Genelle,G. Fleming,USA,Hernando Co.,Plantaginaceae,Sophronanthe,null,null,248213,null,null,null,TRUE,2424,null,hispida,Benth.,Lindl.,North America,5/6/1973,Withlacoochee State Forest.,Jun-22,"Sandy soil, pinelands, Pinus elliottii.",Flower,Bud,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/104796.jpg
240424,null,19758,S. L. Orzell,E. L. Bridges,USA,Pasco Co.,Plantaginaceae,Sophronanthe,null,null,248183,null,null,null,TRUE,2424,null,hispida,Benth.,Lindl.,North America,6/29/1992,"Ca. 0.7 mi. S of Lacoochee Park Rd, ca. 1.8 air mi. SE of Lacoochee; Withlacoochee SF; Lacoochee 7.5' Quadrangle; NWQ, SEQ, Section 30. T23S, R22E.",Jun-22,Dry outer edges of sandy shallow depression E of unimproved access road heading S to the Withlacoochee River.,null,null,null,null,null,null,null,70,null,ft,FALSE,null,-82.14583333,W,28.45305556,N,https://cdn.plantatlas.org/img/specimens/USF/240424.jpg
253072,null,2511,J. M. Kunzer,"A. Bard, J. Stout, A.R. Franck",USA,Polk Co.,Plantaginaceae,Sophronanthe,null,null,64965,null,null,null,TRUE,3302,null,pilosa,Michx.,Small,North America,9/3/2008,"Ca. 2.15 km SE of FL 471 bridge over the Withlacoochee River, ca. 6.5 km NNE of junction FL 471 and US 98.",19-Apr-17,Recently burned (ca. mid-March 2008) flatwoods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/253072.jpg
239372,null,19777,S. L. Orzell,E. L. Bridges,USA,Sumter Co.,Plantaginaceae,Sophronanthe,null,null,248231,null,null,null,TRUE,3302,null,pilosa,Michx.,Small,North America,6/29/1992,"N side of Center Grade Rd., ca. 1.3 mi. E of junction FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of junction FL 50 at Tarrytown; Withlacoochee SF; Clay Sink 7.5' quadrangle; NWQ, Section 29. T23S, R23E.",Jun-22,Wet marly pine flatwoods; soils - Vero (Alfic Haplaquods).,Flower,Bud,null,null,null,null,null,90,92,ft,FALSE,null,-82.03611111,W,28.45833333,N,https://cdn.plantatlas.org/img/specimens/USF/239372.jpg
239354,null,19762,S. L. Orzell,E. L. Bridges,USA,Pasco Co.,Plantaginaceae,Sophronanthe,null,null,248234,null,null,null,TRUE,3302,null,pilosa,Michx.,Small,North America,6/29/1992,"N of Center Grade Rd., 0.5 mi. W of Sumter Co. line and FL 471, ca. 1.1 mi. S-SE of Clay Sink, ca. 9.5 air mi. NE of Dade City; Withlacoochee SF; Clay Sink 7.5' quadrangle. SWQ, NEQ, Section 25, T23S, R22E.",Jun-22,Wetland pine savanna; soils - Smyrna (Aeric Haplaquods).,Flower,Bud,null,null,null,null,null,85,90,ft,FALSE,null,-82.06111111,W,28.45805556,N,https://cdn.plantatlas.org/img/specimens/USF/239354.jpg
253053,null,2565,J. M. Kunzer,"G. Dauphin, C. Eckert",USA,Polk Co.,Poaceae,Sorghastrum,null,null,45667,null,null,null,TRUE,2407,null,secundum,Elliott,Nash,North America,9/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Fertile,null,null,null,null,"Culms erect to ascending, to 2 m tall.",null,null,null,null,FALSE,Colt Creek State Park,-82.04361111,W,28.29388889,N,https://cdn.plantatlas.org/img/specimens/USF/253053.jpg
281415,null,528,C. F. Caudle,"M.L. Gilbert, J.B. Funderburg Jr., M.S. Tisdale, P. Wright, M.V. Truitt, C.B. Oakley, P.E. Moffses, E.P. Arnolds-Patron",USA,Madison Co.,Typhaceae,Sparganium,null,null,121583,null,null,null,TRUE,3051,null,americanum,Nutt.,null,North America,6/19/1962,Withlacoochee River.,null,Woods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/281415.jpg
104646,null,1720,P. Genelle,G. Fleming,USA,Citrus Co.,Apiaceae,Spermolepis,null,null,61174,null,null,null,TRUE,806,null,divaricata,Walter,Raf.,North America,4/15/1973,FL 480 and FL 491.,null,"Sandy roadside ditch, full sun.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104646.jpg
208200,null,354,C. vanHoek,S. Petty,USA,Citrus Co.,Poaceae,Sphenopholis,null,null,43434,null,null,null,TRUE,2578,null,filiformis,Chapm.,Scribn.,North America,3/24/1993,"Withlacoochee State Forest. T19S, R19E, Sec. 30.",null,"Open, dry hammock.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Citrus Wildlife Management Area,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/208200.jpg
27766,null,8076,G. R. Cooley,"A.S. Pease, O. Lakela",USA,Sumter Co.,Orchidaceae,Spiranthes,null,null,6600,null,null,null,TRUE,2400,null,lacera,Raf.,Raf.,North America,4/7/1961,Withlacoochee Development Project,null,In longleaf pine [Pinus palusstris] forest; in understory with Myrica pusilla [M. cerifera].,Flower,null,null,null,null,"Roots fleshy, clustered; leaves faded during anthesis.",Plant rare. One plant seen.,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/27766.jpg
227992,null,19772,S. L. Orzell,E.L. Bridges,USA,Sumter Co.,Orchidaceae,Spiranthes,null,null,6604,null,null,null,TRUE,2489,null,laciniata,Small,Ames,North America,6/29/1992,Contact USF Herbarium if additional information is required,1992,Open cypress [Taxodium] depression with grassy groundcover.  Soils - Vero (Alfic Haplaquods).,Fruit,null,null,null,null,null,null,90,92,ft,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/227992.jpg
108170,null,1912,P. Genelle,G. Fleming,USA,Hernando Co.,Orchidaceae,Spiranthes,null,null,6619,null,null,null,TRUE,2998,null,odorata,Nutt.,Lindl.,North America,11/18/1973,"Richloam section, Yankee Swamp.",12-Aug-14,null,Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,W,28.5,N,https://cdn.plantatlas.org/img/specimens/USF/108170.jpg
27773,null,8077,G. R. Cooley,"A.S. Pease, O. Lakela",USA,Sumter Co.,Orchidaceae,Spiranthes,null,null,6673,null,null,null,TRUE,3114,null,praecox,Walter,S. Watson,North America,4/7/1961,Withlacoochee Development Project,1972,In open forest of longleaf pine [Pinus palustris].,Bud,Flower,null,null,null,"Plants to 4 dm tall; roots fleshy, clustered; labium glabrous; flowers white.",null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/27773.jpg
306728,null,s.n.,J. DeAngelis,null,USA,Citrus Co.,Orchidaceae,Spiranthes,null,null,253503,null,null,null,TRUE,3114,null,praecox,Walter,S. Watson,North America,4/18/2025,"Potts Preserve, 4.5 mi. E of Inverness; Tsala Apopka/Withlacoochee River floodplain.",null,"In shade of live oaks [Quercus virginiana], with Platanthera flava; Basinger soils.",Flower,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/306728.jpg
208162,null,369,C. vanHoek,S. Petty,USA,Citrus Co.,Orchidaceae,Spiranthes,null,null,6730,null,null,null,TRUE,2924,null,tuberosa,Raf.,null,North America,7/2/1993,Contact USF Herbarium if additional information is required,2018,Dry pine woods.,Bud,Flower,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/208162.jpg
197897,null,2248,R. Lassiter,K.L. Thompson,USA,Hernando Co.,Orchidaceae,Spiranthes,null,null,6734,null,null,null,TRUE,2924,null,tuberosa,Raf.,null,North America,6/19/1988,Contact USF Herbarium if additional information is required,2018,"Among grasses in sandy, rolling, open pineland.",Bud,Immature Fruit,null,null,null,null,Two plants noted.,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/197897.jpg
227056,null,19751,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Orchidaceae,Spiranthes,null,null,6728,null,null,null,TRUE,2924,null,tuberosa,Raf.,null,North America,6/29/1992,Contact USF Herbarium if additional information is required,2018,Low swale in mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils- Lakeland (Typic Quartzipsamments).,Bud,Immature Fruit,null,null,null,null,null,100,130,ft,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/227056.jpg
202258,null,s.n.,S. Petty,C. vanHoek,USA,Hernando Co.,Orchidaceae,Spiranthes,null,null,6731,null,null,null,TRUE,2924,null,tuberosa,Raf.,null,North America,6/15/1991,Contact USF Herbarium if additional information is required,2018,Dry pinelands.,Fruit,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/202258.jpg
